disfluency_type,audio_segment_url,start_time (s),end_time (s),transcription_snippet,recording_id,evidence,notes
filler,data_q2_disfluency/clips/1020918_seg15.wav,216.95,230.87,हा तो अब इस बात की एक एक बात ओर में बताना चाहूंगा तो हमारा हमारे एक मित्र थे उनके पास एक पहले स्कूटी चला करती थीं स्कूल के टाइम पे आपने देखा होगा पैक करके हां,1020918,हा,
repetition,data_q2_disfluency/clips/1020918_seg15.wav,216.95,230.87,हा तो अब इस बात की एक एक बात ओर में बताना चाहूंगा तो हमारा हमारे एक मित्र थे उनके पास एक पहले स्कूटी चला करती थीं स्कूल के टाइम पे आपने देखा होगा पैक करके हां,1020918,एक (x2),
filler,data_q2_disfluency/clips/1020918_seg16.wav,231.53,245.51,हां हां छोटी सी होती थी तो वो उनकी सिस्टर की हुआ करती तो उनकी सिस्टर वो लेकर आई थी तो ऐसा मौका मिला कि स्कूल का टाइम था तो वो लेकर आ गए साइकिल उनकी खराब हो गई थी तो हम भी साथ में चले गए,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg16.wav,231.53,245.51,हां हां छोटी सी होती थी तो वो उनकी सिस्टर की हुआ करती तो उनकी सिस्टर वो लेकर आई थी तो ऐसा मौका मिला कि स्कूल का टाइम था तो वो लेकर आ गए साइकिल उनकी खराब हो गई थी तो हम भी साथ में चले गए,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg16.wav,231.53,245.51,हां हां छोटी सी होती थी तो वो उनकी सिस्टर की हुआ करती तो उनकी सिस्टर वो लेकर आई थी तो ऐसा मौका मिला कि स्कूल का टाइम था तो वो लेकर आ गए साइकिल उनकी खराब हो गई थी तो हम भी साथ में चले गए,1020918,आ,
repetition,data_q2_disfluency/clips/1020918_seg16.wav,231.53,245.51,हां हां छोटी सी होती थी तो वो उनकी सिस्टर की हुआ करती तो उनकी सिस्टर वो लेकर आई थी तो ऐसा मौका मिला कि स्कूल का टाइम था तो वो लेकर आ गए साइकिल उनकी खराब हो गई थी तो हम भी साथ में चले गए,1020918,हां (x2),
filler,data_q2_disfluency/clips/1020918_seg17.wav,245.57,260.27,तो हमारे जैसे गेट के जो मेन गेट होता है ना तो मेंन गेट से एंट्री करते सम समय सामने प्रिंसिपल का ऑफिस हुआ करता तो क्या है हम तीन लोग बैठे हुए थे उस पे एक चला रहा था बी बीच में हम बैठे हुए थे,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg17.wav,245.57,260.27,तो हमारे जैसे गेट के जो मेन गेट होता है ना तो मेंन गेट से एंट्री करते सम समय सामने प्रिंसिपल का ऑफिस हुआ करता तो क्या है हम तीन लोग बैठे हुए थे उस पे एक चला रहा था बी बीच में हम बैठे हुए थे,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg17.wav,245.57,260.27,तो हमारे जैसे गेट के जो मेन गेट होता है ना तो मेंन गेट से एंट्री करते सम समय सामने प्रिंसिपल का ऑफिस हुआ करता तो क्या है हम तीन लोग बैठे हुए थे उस पे एक चला रहा था बी बीच में हम बैठे हुए थे,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg20.wav,284.33,288.44,तो सामने प्रिंसिपल खड़े थे,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg21.wav,291.14,294.02,हाँ जी,1020918,हाँ,
hesitation,data_q2_disfluency/clips/1020918_seg21.wav,291.14,294.02,हाँ जी,1020918,हाँ जी,
hesitation,data_q2_disfluency/clips/1020918_seg22.wav,297.35,297.98,जी,1020918,जी,
repetition,data_q2_disfluency/clips/1020918_seg23.wav,309.11,315.71,जी बिल्कुल बिल्कुल जी,1020918,बिल्कुल (x2),
filler,data_q2_disfluency/clips/1020918_seg24.wav,322.28,327.56,"हाँ, जी",1020918,हाँ,
hesitation,data_q2_disfluency/clips/1020918_seg24.wav,322.28,327.56,"हाँ, जी",1020918,"हाँ, जी",
filler,data_q2_disfluency/clips/1020918_seg25.wav,337.01,337.64,अच्छा,1020918,अच्छा,
hesitation,data_q2_disfluency/clips/1020918_seg26.wav,339.83,340.52,जी,1020918,जी,
filler,data_q2_disfluency/clips/1020918_seg27.wav,344.0,346.19,अच्छा,1020918,अच्छा,
filler,data_q2_disfluency/clips/1020918_seg28.wav,352.22,353.24,हां,1020918,हां,
hesitation,data_q2_disfluency/clips/1020918_seg28.wav,352.22,353.24,हां,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg29.wav,355.7,360.89,जी हम्म,1020918,हम्म,
filler,data_q2_disfluency/clips/1020918_seg30.wav,367.13,375.32,हाँ,1020918,हाँ,
hesitation,data_q2_disfluency/clips/1020918_seg30.wav,367.13,375.32,हाँ,1020918,हाँ,
filler,data_q2_disfluency/clips/1020918_seg32.wav,382.49,397.31,हम्म हम्म हाँ हाँ,1020918,हम्म,
filler,data_q2_disfluency/clips/1020918_seg32.wav,382.49,397.31,हम्म हम्म हाँ हाँ,1020918,हम्म,
filler,data_q2_disfluency/clips/1020918_seg32.wav,382.49,397.31,हम्म हम्म हाँ हाँ,1020918,हाँ,
filler,data_q2_disfluency/clips/1020918_seg32.wav,382.49,397.31,हम्म हम्म हाँ हाँ,1020918,हाँ,
repetition,data_q2_disfluency/clips/1020918_seg32.wav,382.49,397.31,हम्म हम्म हाँ हाँ,1020918,हम्म (x2),
repetition,data_q2_disfluency/clips/1020918_seg32.wav,382.49,397.31,हम्म हम्म हाँ हाँ,1020918,हाँ (x2),
filler,data_q2_disfluency/clips/1020918_seg33.wav,397.94,407.69,हां जी हां,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg33.wav,397.94,407.69,हां जी हां,1020918,हां,
hesitation,data_q2_disfluency/clips/1020918_seg33.wav,397.94,407.69,हां जी हां,1020918,हां जी हां,
filler,data_q2_disfluency/clips/1020918_seg34.wav,409.88,419.18,यह चीज़ हां,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg35.wav,425.69,438.32,जी हां जी हां हां,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg35.wav,425.69,438.32,जी हां जी हां हां,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg35.wav,425.69,438.32,जी हां जी हां हां,1020918,हां,
repetition,data_q2_disfluency/clips/1020918_seg35.wav,425.69,438.32,जी हां जी हां हां,1020918,हां (x2),
filler,data_q2_disfluency/clips/1020918_seg36.wav,444.83,448.16,हाँ बिल्कुल,1020918,हाँ,
filler,data_q2_disfluency/clips/1020918_seg37.wav,457.04,459.35,हां हां,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg37.wav,457.04,459.35,हां हां,1020918,हां,
repetition,data_q2_disfluency/clips/1020918_seg37.wav,457.04,459.35,हां हां,1020918,हां (x2),
hesitation,data_q2_disfluency/clips/1020918_seg37.wav,457.04,459.35,हां हां,1020918,हां हां,
filler,data_q2_disfluency/clips/1020918_seg39.wav,468.02,483.02,हाँ हाँ ओह हा हा हा हा हा हा हा हा,1020918,हाँ,
filler,data_q2_disfluency/clips/1020918_seg39.wav,468.02,483.02,हाँ हाँ ओह हा हा हा हा हा हा हा हा,1020918,हाँ,
repetition,data_q2_disfluency/clips/1020918_seg39.wav,468.02,483.02,हाँ हाँ ओह हा हा हा हा हा हा हा हा,1020918,हाँ (x2),
repetition,data_q2_disfluency/clips/1020918_seg39.wav,468.02,483.02,हाँ हाँ ओह हा हा हा हा हा हा हा हा,1020918,हा (x8),
filler,data_q2_disfluency/clips/1020918_seg41.wav,488.51,491.36,हां,1020918,हां,
hesitation,data_q2_disfluency/clips/1020918_seg41.wav,488.51,491.36,हां,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg44.wav,538.94,541.88,हाँ जी,1020918,हाँ,
hesitation,data_q2_disfluency/clips/1020918_seg44.wav,538.94,541.88,हाँ जी,1020918,हाँ जी,
filler,data_q2_disfluency/clips/1020918_seg46.wav,566.57,571.73,हां।,1020918,हां,
hesitation,data_q2_disfluency/clips/1020918_seg46.wav,566.57,571.73,हां।,1020918,हां।,
filler,data_q2_disfluency/clips/1020918_seg48.wav,595.34,606.47,हां उसको ना समझ ही बोला ना समझ है तो उसको बच्चा ही बोला जायेगा आपको मेरे साथ जैसा मेरे साथ सही होता है,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg49.wav,608.21,622.19,तो मेरे भी साथ भी मैंने भी हल्की फुल शरारत की है इसका नतीजा मैं आपको बताना चाहूंगा जैसे पांचवीं हां फिफ्थ पांचवीं क्लास की बात थी गर्मी बहुत ज्यादा पड़ रही थी गर्मी के दिनों की बात थी,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg49.wav,608.21,622.19,तो मेरे भी साथ भी मैंने भी हल्की फुल शरारत की है इसका नतीजा मैं आपको बताना चाहूंगा जैसे पांचवीं हां फिफ्थ पांचवीं क्लास की बात थी गर्मी बहुत ज्यादा पड़ रही थी गर्मी के दिनों की बात थी,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg50.wav,622.73,637.73,तो हम सबको खेलने के लिए जल्दी छुट्टी चाहिए थी अब क्लास में तो कौन ही निकलने देता अब बीच में से क्लास छोड़कर कौन कहां जाओगे कहते हैं ना कि कहा जाना कहीं नहीं जाना मेरा एक दोस्त था उसके दिमाग मे एक आइडिया आया,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg50.wav,622.73,637.73,तो हम सबको खेलने के लिए जल्दी छुट्टी चाहिए थी अब क्लास में तो कौन ही निकलने देता अब बीच में से क्लास छोड़कर कौन कहां जाओगे कहते हैं ना कि कहा जाना कहीं नहीं जाना मेरा एक दोस्त था उसके दिमाग मे एक आइडिया आया,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg54.wav,677.75,688.82,"वो बुला कर जो बोलते थे,न अ ऐसे कैसे छुट्टी हो गई,अब छुट्टी हो गई,अभी तो टाइम हुआ नही है,अभी छुट्टी कैसे हो सकती है,तो प्रिंसिपल ने सबको सबको बोल दिया के अभी छुट्टी हुई नही है,घंटी किसी ने जान बुझ के बजाई है,जिसने भी किया है,वो सामने",1020918,अ,
filler,data_q2_disfluency/clips/1020918_seg54.wav,677.75,688.82,"वो बुला कर जो बोलते थे,न अ ऐसे कैसे छुट्टी हो गई,अब छुट्टी हो गई,अभी तो टाइम हुआ नही है,अभी छुट्टी कैसे हो सकती है,तो प्रिंसिपल ने सबको सबको बोल दिया के अभी छुट्टी हुई नही है,घंटी किसी ने जान बुझ के बजाई है,जिसने भी किया है,वो सामने",1020918,वो,
repetition,data_q2_disfluency/clips/1020918_seg54.wav,677.75,688.82,"वो बुला कर जो बोलते थे,न अ ऐसे कैसे छुट्टी हो गई,अब छुट्टी हो गई,अभी तो टाइम हुआ नही है,अभी छुट्टी कैसे हो सकती है,तो प्रिंसिपल ने सबको सबको बोल दिया के अभी छुट्टी हुई नही है,घंटी किसी ने जान बुझ के बजाई है,जिसने भी किया है,वो सामने",1020918,सबको (x2),
filler,data_q2_disfluency/clips/1020918_seg55.wav,688.88,703.85,सबको इकट्ठा बोल रहे सारे क्लास को बाहर बुला लिया जिसने भी किया वो सामने आ जाओ बाहर आ जाओ अब सबको डर लगता है यह सब डर के मारे चुप हो ही जाते हैं कि अब हमारा नाम यदि हम खुद आ गए तो क्या हमको क्या सजा मिल सकती है अभी पता नहीं क्या क्या होगा अगर घर वालों को बुला लिया तो तो और।,1020918,आ,
filler,data_q2_disfluency/clips/1020918_seg55.wav,688.88,703.85,सबको इकट्ठा बोल रहे सारे क्लास को बाहर बुला लिया जिसने भी किया वो सामने आ जाओ बाहर आ जाओ अब सबको डर लगता है यह सब डर के मारे चुप हो ही जाते हैं कि अब हमारा नाम यदि हम खुद आ गए तो क्या हमको क्या सजा मिल सकती है अभी पता नहीं क्या क्या होगा अगर घर वालों को बुला लिया तो तो और।,1020918,आ,
filler,data_q2_disfluency/clips/1020918_seg55.wav,688.88,703.85,सबको इकट्ठा बोल रहे सारे क्लास को बाहर बुला लिया जिसने भी किया वो सामने आ जाओ बाहर आ जाओ अब सबको डर लगता है यह सब डर के मारे चुप हो ही जाते हैं कि अब हमारा नाम यदि हम खुद आ गए तो क्या हमको क्या सजा मिल सकती है अभी पता नहीं क्या क्या होगा अगर घर वालों को बुला लिया तो तो और।,1020918,आ,
repetition,data_q2_disfluency/clips/1020918_seg55.wav,688.88,703.85,सबको इकट्ठा बोल रहे सारे क्लास को बाहर बुला लिया जिसने भी किया वो सामने आ जाओ बाहर आ जाओ अब सबको डर लगता है यह सब डर के मारे चुप हो ही जाते हैं कि अब हमारा नाम यदि हम खुद आ गए तो क्या हमको क्या सजा मिल सकती है अभी पता नहीं क्या क्या होगा अगर घर वालों को बुला लिया तो तो और।,1020918,क्या (x2),
repetition,data_q2_disfluency/clips/1020918_seg55.wav,688.88,703.85,सबको इकट्ठा बोल रहे सारे क्लास को बाहर बुला लिया जिसने भी किया वो सामने आ जाओ बाहर आ जाओ अब सबको डर लगता है यह सब डर के मारे चुप हो ही जाते हैं कि अब हमारा नाम यदि हम खुद आ गए तो क्या हमको क्या सजा मिल सकती है अभी पता नहीं क्या क्या होगा अगर घर वालों को बुला लिया तो तो और।,1020918,तो (x2),
filler,data_q2_disfluency/clips/1020918_seg56.wav,703.88,718.4,बहुत ज्यादा कंप्लेन हो जायेगी जो दोस्त है ना मेरा तो उसने खुद अब वो आना पड़ेगा की नहीं वो सामने आ गया ठीक है सारी बात बता दि की हमे खेल ने जाना था खेल ने का मन था तो,1020918,आ,
repetition,data_q2_disfluency/clips/1020918_seg58.wav,731.93,746.06,खुद आगे आगे और एक मासूम से शरारत थी एक तरीके से मासूम से लगी उसको इसलिए इसीलिए उसे एक दिन के मॉर्निंग असेंबली जो खड़े रहने की सजा मिल गई,1020918,आगे (x2),
filler,data_q2_disfluency/clips/1020918_seg61.wav,769.67,770.9,हां तो,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg61.wav,769.67,770.9,हां तो,1020918,तो,
hesitation,data_q2_disfluency/clips/1020918_seg62.wav,780.71,785.48,जी,1020918,जी,
filler,data_q2_disfluency/clips/1020918_seg63.wav,789.53,789.92,हम्म,1020918,हम्म,
hesitation,data_q2_disfluency/clips/1020918_seg64.wav,802.76,808.58,जी,1020918,जी,
filler,data_q2_disfluency/clips/1020918_seg68.wav,885.02,888.11,हां बिल्कुल हूं,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg68.wav,885.02,888.11,हां बिल्कुल हूं,1020918,हूं,
hesitation,data_q2_disfluency/clips/1020918_seg69.wav,896.09,898.82,जी,1020918,जी,
filler,data_q2_disfluency/clips/1020918_seg70.wav,916.01,917.27,हां,1020918,हां,
hesitation,data_q2_disfluency/clips/1020918_seg70.wav,916.01,917.27,हां,1020918,हां,
hesitation,data_q2_disfluency/clips/1020918_seg71.wav,921.08,925.43,जी,1020918,जी,
hesitation,data_q2_disfluency/clips/1020918_seg73.wav,945.41,945.74,जी,1020918,जी,
filler,data_q2_disfluency/clips/1020918_seg74.wav,948.41,952.67,हा हा जी,1020918,हा,
filler,data_q2_disfluency/clips/1020918_seg74.wav,948.41,952.67,हा हा जी,1020918,हा,
repetition,data_q2_disfluency/clips/1020918_seg74.wav,948.41,952.67,हा हा जी,1020918,हा (x2),
hesitation,data_q2_disfluency/clips/1020918_seg74.wav,948.41,952.67,हा हा जी,1020918,हा हा जी,
filler,data_q2_disfluency/clips/1020918_seg75.wav,962.42,963.38,हा,1020918,हा,
hesitation,data_q2_disfluency/clips/1020918_seg75.wav,962.42,963.38,हा,1020918,हा,
filler,data_q2_disfluency/clips/1020918_seg78.wav,983.09,997.64,हाँ वो चीज जब जब वो चीज देखने को मिलती है कि या निशान देखने को मिलता है तो वो चीज रिकॉल हो जाती है माइंड में कि हाँ ये चीज हमारे साथ ऐसी घटना होती है एक बार मेरे साथ भी एक बार की बात बताता हूँ आपको मैं स्कूल में था,1020918,हाँ,
filler,data_q2_disfluency/clips/1020918_seg78.wav,983.09,997.64,हाँ वो चीज जब जब वो चीज देखने को मिलती है कि या निशान देखने को मिलता है तो वो चीज रिकॉल हो जाती है माइंड में कि हाँ ये चीज हमारे साथ ऐसी घटना होती है एक बार मेरे साथ भी एक बार की बात बताता हूँ आपको मैं स्कूल में था,1020918,हाँ,
filler,data_q2_disfluency/clips/1020918_seg78.wav,983.09,997.64,हाँ वो चीज जब जब वो चीज देखने को मिलती है कि या निशान देखने को मिलता है तो वो चीज रिकॉल हो जाती है माइंड में कि हाँ ये चीज हमारे साथ ऐसी घटना होती है एक बार मेरे साथ भी एक बार की बात बताता हूँ आपको मैं स्कूल में था,1020918,हूँ,
repetition,data_q2_disfluency/clips/1020918_seg78.wav,983.09,997.64,हाँ वो चीज जब जब वो चीज देखने को मिलती है कि या निशान देखने को मिलता है तो वो चीज रिकॉल हो जाती है माइंड में कि हाँ ये चीज हमारे साथ ऐसी घटना होती है एक बार मेरे साथ भी एक बार की बात बताता हूँ आपको मैं स्कूल में था,1020918,जब (x2),
filler,data_q2_disfluency/clips/1020918_seg79.wav,997.7,1012.46,तो लंच ब्रेक का समय हो गया था तो मैदान मैदान होता है ना स्कूल का मैदान मैं ग्राउंड था तो बच्चों कि बच्चे शोर गूंज रहा था तो मैं अपने दोस्तों के साथ फुटबॉल मैच खेल रहा था हम दोस्त लोग फुटबॉल मैच खेल रहे थे,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg79.wav,997.7,1012.46,तो लंच ब्रेक का समय हो गया था तो मैदान मैदान होता है ना स्कूल का मैदान मैं ग्राउंड था तो बच्चों कि बच्चे शोर गूंज रहा था तो मैं अपने दोस्तों के साथ फुटबॉल मैच खेल रहा था हम दोस्त लोग फुटबॉल मैच खेल रहे थे,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg79.wav,997.7,1012.46,तो लंच ब्रेक का समय हो गया था तो मैदान मैदान होता है ना स्कूल का मैदान मैं ग्राउंड था तो बच्चों कि बच्चे शोर गूंज रहा था तो मैं अपने दोस्तों के साथ फुटबॉल मैच खेल रहा था हम दोस्त लोग फुटबॉल मैच खेल रहे थे,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg79.wav,997.7,1012.46,तो लंच ब्रेक का समय हो गया था तो मैदान मैदान होता है ना स्कूल का मैदान मैं ग्राउंड था तो बच्चों कि बच्चे शोर गूंज रहा था तो मैं अपने दोस्तों के साथ फुटबॉल मैच खेल रहा था हम दोस्त लोग फुटबॉल मैच खेल रहे थे,1020918,तो,
repetition,data_q2_disfluency/clips/1020918_seg79.wav,997.7,1012.46,तो लंच ब्रेक का समय हो गया था तो मैदान मैदान होता है ना स्कूल का मैदान मैं ग्राउंड था तो बच्चों कि बच्चे शोर गूंज रहा था तो मैं अपने दोस्तों के साथ फुटबॉल मैच खेल रहा था हम दोस्त लोग फुटबॉल मैच खेल रहे थे,1020918,मैदान (x2),
repetition,data_q2_disfluency/clips/1020918_seg81.wav,1026.2,1040.48,"पास में छोटा बच्चा वो भी प्रैक्टिस कर रहा था, खेलने का शौक होता छोटी छोटी क्लास के बच्चों को उसकी चेहरे पर बहुत जोर से जाके लगी बच्चा गिर के रोने लगा, गिर गया और रोने लगा, उसके मुंह से जरा से और खून बूंद लिकरने लग गये कुछ बच्चे तो ऐसे होते हैं ना कि देख के हंसने लगते हैं और बच्चे",1020918,छोटी (x2),
filler,data_q2_disfluency/clips/1020918_seg85.wav,1072.37,1086.53,हाथ से थोड़ा सा गिर गया था तों उसको पोछा पोछा अपने कंधे पर लगा कर पानी पिलाने पानी पिलाने के लिए ले के गया वो जब टी इत्ती देर में टीचर भी आ गई बाकि सब बच्चे इधर उधर भागे टीचर को देखके कि टीचर आ गए टीचर आ गये,1020918,आ,
filler,data_q2_disfluency/clips/1020918_seg85.wav,1072.37,1086.53,हाथ से थोड़ा सा गिर गया था तों उसको पोछा पोछा अपने कंधे पर लगा कर पानी पिलाने पानी पिलाने के लिए ले के गया वो जब टी इत्ती देर में टीचर भी आ गई बाकि सब बच्चे इधर उधर भागे टीचर को देखके कि टीचर आ गए टीचर आ गये,1020918,आ,
filler,data_q2_disfluency/clips/1020918_seg85.wav,1072.37,1086.53,हाथ से थोड़ा सा गिर गया था तों उसको पोछा पोछा अपने कंधे पर लगा कर पानी पिलाने पानी पिलाने के लिए ले के गया वो जब टी इत्ती देर में टीचर भी आ गई बाकि सब बच्चे इधर उधर भागे टीचर को देखके कि टीचर आ गए टीचर आ गये,1020918,आ,
repetition,data_q2_disfluency/clips/1020918_seg85.wav,1072.37,1086.53,हाथ से थोड़ा सा गिर गया था तों उसको पोछा पोछा अपने कंधे पर लगा कर पानी पिलाने पानी पिलाने के लिए ले के गया वो जब टी इत्ती देर में टीचर भी आ गई बाकि सब बच्चे इधर उधर भागे टीचर को देखके कि टीचर आ गए टीचर आ गये,1020918,पोछा (x2),
repetition,data_q2_disfluency/clips/1020918_seg86.wav,1086.53,1099.88,कुछ भी बहस कुछ कहेंगी डांट वगैरा लगा सकती है किसने किया किसने नहीं किया लेकिन वो लड़का जो वही जो उसको ले के आया था पानी पिलाने के लिए जिसने उसको मदद की थी वो वही खड़ा रहा सारी बात उसने सब को बता दी ऐसे ऐसे हुआ है इसने ये चीज की,1020918,ऐसे (x2),
filler,data_q2_disfluency/clips/1020918_seg87.wav,1100.12,1106.24,तो उस दिन हम सब को समझ में आ गया कि असली ताकत किसी को हरा देने में नहीं होती है बल्कि बख्त पर सहारा देने में होती है।,1020918,आ,
filler,data_q2_disfluency/clips/1020918_seg87.wav,1100.12,1106.24,तो उस दिन हम सब को समझ में आ गया कि असली ताकत किसी को हरा देने में नहीं होती है बल्कि बख्त पर सहारा देने में होती है।,1020918,तो,
filler,data_q2_disfluency/clips/1020918_seg88.wav,1110.32,1124.18,हां हां हां कितना भी दयालु तो अब तक जो हमारे साथ अनएक्सपेक्टेड दयालुता की घटनाएं ने मैदान या माहौल को बदल दिया पूरी तरीके से ये अनएक्सपेक्टेड था न जो मैं चुप रहने वाला था और किसी छोटे बच्चे के लग।,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg88.wav,1110.32,1124.18,हां हां हां कितना भी दयालु तो अब तक जो हमारे साथ अनएक्सपेक्टेड दयालुता की घटनाएं ने मैदान या माहौल को बदल दिया पूरी तरीके से ये अनएक्सपेक्टेड था न जो मैं चुप रहने वाला था और किसी छोटे बच्चे के लग।,1020918,हां,
filler,data_q2_disfluency/clips/1020918_seg88.wav,1110.32,1124.18,हां हां हां कितना भी दयालु तो अब तक जो हमारे साथ अनएक्सपेक्टेड दयालुता की घटनाएं ने मैदान या माहौल को बदल दिया पूरी तरीके से ये अनएक्सपेक्टेड था न जो मैं चुप रहने वाला था और किसी छोटे बच्चे के लग।,1020918,हां,
repetition,data_q2_disfluency/clips/1020918_seg88.wav,1110.32,1124.18,हां हां हां कितना भी दयालु तो अब तक जो हमारे साथ अनएक्सपेक्टेड दयालुता की घटनाएं ने मैदान या माहौल को बदल दिया पूरी तरीके से ये अनएक्सपेक्टेड था न जो मैं चुप रहने वाला था और किसी छोटे बच्चे के लग।,1020918,हां (x3),
filler,data_q2_disfluency/clips/1020918_seg89.wav,1124.18,1138.16,"और वो उसको लेके गया , चुप रहने वाले लड़के ने अगले कुछ दिनों में मतलब वो सबकी नजरों में ऊपर आ गया , चुप रहने वाला बंदा और ऐसा भी हो सकता है मतलब उसने दयालु तक की कीमत हमको समझा दी.",1020918,आ,
filler,data_q2_disfluency/clips/1020918_seg90.wav,1138.61,1139.48,हां उससे सीखने को,1020918,हां,
repetition,data_q2_disfluency/clips/1021370_seg0.wav,1.91,6.2,जी जी जी,1021370,जी (x3),
hesitation,data_q2_disfluency/clips/1021370_seg0.wav,1.91,6.2,जी जी जी,1021370,जी जी जी,
filler,data_q2_disfluency/clips/1021370_seg2.wav,23.93,28.55,हू अ बिल्कुल बिल्कुल,1021370,अ,
repetition,data_q2_disfluency/clips/1021370_seg2.wav,23.93,28.55,हू अ बिल्कुल बिल्कुल,1021370,बिल्कुल (x2),
repetition,data_q2_disfluency/clips/1021370_seg3.wav,31.61,38.24,बिल्कुल बिल्कुल,1021370,बिल्कुल (x2),
repetition,data_q2_disfluency/clips/1021370_seg4.wav,44.69,59.33,"बिल्कुल बिल्कुल बिल्कुल, अगर मैं वो बचपन की बाते करू, जी जी जी, अगर मैं बचपन की बात करू तो बचपन एक ऐसा समय है, जो कोई भी इंसान कभी अपनी जिंदगी में, नहीं भूल सकता,",1021370,बिल्कुल (x2),
repetition,data_q2_disfluency/clips/1021370_seg4.wav,44.69,59.33,"बिल्कुल बिल्कुल बिल्कुल, अगर मैं वो बचपन की बाते करू, जी जी जी, अगर मैं बचपन की बात करू तो बचपन एक ऐसा समय है, जो कोई भी इंसान कभी अपनी जिंदगी में, नहीं भूल सकता,",1021370,जी (x2),
filler,data_q2_disfluency/clips/1021370_seg7.wav,87.77,102.26,और यहीं पे अगर हम बात करते हैं दूसरी ओर बचपन की शरारते तो ह हर व्यक्ति अपने आप में ही शरारती होता है वो अन्य प्रकार की अलग अलग शरारते करता है मैं जानता हूं कि आपने भी बोहोत सारी शरारते अपने बचपन में की होंगी,1021370,हूं,
repetition,data_q2_disfluency/clips/1021370_seg7.wav,87.77,102.26,और यहीं पे अगर हम बात करते हैं दूसरी ओर बचपन की शरारते तो ह हर व्यक्ति अपने आप में ही शरारती होता है वो अन्य प्रकार की अलग अलग शरारते करता है मैं जानता हूं कि आपने भी बोहोत सारी शरारते अपने बचपन में की होंगी,1021370,अलग (x2),
filler,data_q2_disfluency/clips/1021370_seg8.wav,102.29,115.73,"और यहीं पे अगर मैं अपनी बात करता हूँ तो मैंने भी काफी सारी शरारते, काफी सारी बचकान हरकते, बहुत सारी चीजे हमने बचपन में करी ही, तो स्कूल की कोई शरारत या मज़ेदार याद साझा कीजिए",1021370,हूँ,
repetition,data_q2_disfluency/clips/1021370_seg11.wav,142.16,142.76,जी जी,1021370,जी (x2),
hesitation,data_q2_disfluency/clips/1021370_seg11.wav,142.16,142.76,जी जी,1021370,जी जी,
hesitation,data_q2_disfluency/clips/1021370_seg12.wav,146.66,147.35,जी,1021370,जी,
filler,data_q2_disfluency/clips/1021370_seg13.wav,153.59,155.15,ओके,1021370,ओके,
hesitation,data_q2_disfluency/clips/1021370_seg14.wav,165.47,166.97,जी,1021370,जी,
repetition,data_q2_disfluency/clips/1021370_seg15.wav,172.58,173.51,बिल्कुल बिल्कुल,1021370,बिल्कुल (x2),
repetition,data_q2_disfluency/clips/1021370_seg16.wav,182.63,183.32,जी जी जी,1021370,जी (x3),
hesitation,data_q2_disfluency/clips/1021370_seg16.wav,182.63,183.32,जी जी जी,1021370,जी जी जी,
filler,data_q2_disfluency/clips/1021370_seg18.wav,195.89,200.03,हाँ अअअअअअ जी जी जी,1021370,हाँ,
repetition,data_q2_disfluency/clips/1021370_seg18.wav,195.89,200.03,हाँ अअअअअअ जी जी जी,1021370,जी (x3),
prolongation,data_q2_disfluency/clips/1021370_seg18.wav,195.89,200.03,हाँ अअअअअअ जी जी जी,1021370,अअअअअअ,
repetition,data_q2_disfluency/clips/1021370_seg19.wav,205.94,207.8,बिलकुल बिलकुल,1021370,बिलकुल (x2),
filler,data_q2_disfluency/clips/1021370_seg20.wav,211.04,213.98,हूँ जी,1021370,हूँ,
hesitation,data_q2_disfluency/clips/1021370_seg20.wav,211.04,213.98,हूँ जी,1021370,हूँ जी,
repetition,data_q2_disfluency/clips/1021370_seg21.wav,216.05,217.7,बिल्कुल बिल्कुल,1021370,बिल्कुल (x2),
hesitation,data_q2_disfluency/clips/1021370_seg22.wav,223.58,225.95,जी,1021370,जी,
filler,data_q2_disfluency/clips/1021370_seg23.wav,229.4,231.83,हां हां जी जी जी छोटी सी होती थी,1021370,हां,
