recording_id,segment_id,start_sec,end_sec,disfluency_type,evidence,segment_text,clip_path
888331,80,870.2,881.0,filler,हां,हां हां वही वही चीज़ मतलब पत्तों में रहता है तो उसको थोड़ा मसल के उसको दूध में देते है पीने के लिए थोड़ा नशा हो जाता है वो पीने से हा।,data_q2_disfluency/clips/888331_seg80.wav
888331,80,870.2,881.0,filler,हा,हां हां वही वही चीज़ मतलब पत्तों में रहता है तो उसको थोड़ा मसल के उसको दूध में देते है पीने के लिए थोड़ा नशा हो जाता है वो पीने से हा।,data_q2_disfluency/clips/888331_seg80.wav
888331,80,870.2,881.0,repetition,हां (x2),हां हां वही वही चीज़ मतलब पत्तों में रहता है तो उसको थोड़ा मसल के उसको दूध में देते है पीने के लिए थोड़ा नशा हो जाता है वो पीने से हा।,data_q2_disfluency/clips/888331_seg80.wav
888331,80,870.2,881.0,repetition,वही (x2),हां हां वही वही चीज़ मतलब पत्तों में रहता है तो उसको थोड़ा मसल के उसको दूध में देते है पीने के लिए थोड़ा नशा हो जाता है वो पीने से हा।,data_q2_disfluency/clips/888331_seg80.wav
888331,81,890.0,904.07,repetition,ये (x2),नहीं ये ये बुरी बात नहीं है आप वो मतलब वो हमारे मतलब हिन्दू रिलिजन में ये हमलोग का मतलब नियम भी होता है मतलब थोड़ा सा मतलब चखना चहिए क्योंकि शिव का प्रसाद ही होता है ना,data_q2_disfluency/clips/888331_seg81.wav
888331,82,905.36,905.75,filler,अच्छा,अच्छा .,data_q2_disfluency/clips/888331_seg82.wav
888331,83,913.19,918.74,filler,हां,अच्छा गा गांजा तो वो मतलब धुएं की तरह लेते है हां फुकते है। हां,data_q2_disfluency/clips/888331_seg83.wav
888331,83,913.19,918.74,filler,हां,अच्छा गा गांजा तो वो मतलब धुएं की तरह लेते है हां फुकते है। हां,data_q2_disfluency/clips/888331_seg83.wav
888331,83,913.19,918.74,filler,अच्छा,अच्छा गा गांजा तो वो मतलब धुएं की तरह लेते है हां फुकते है। हां,data_q2_disfluency/clips/888331_seg83.wav
888331,85,925.37,940.01,filler,हां,अच्छा हां लड़ू बनते हैं हा वहीं वहि ने हां वों हा बुड़ा है पर हां मतलब यह तो कोई लेते भी नहीं है कोई कोई लेते हैं ये,data_q2_disfluency/clips/888331_seg85.wav
888331,85,925.37,940.01,filler,हां,अच्छा हां लड़ू बनते हैं हा वहीं वहि ने हां वों हा बुड़ा है पर हां मतलब यह तो कोई लेते भी नहीं है कोई कोई लेते हैं ये,data_q2_disfluency/clips/888331_seg85.wav
888331,85,925.37,940.01,filler,हां,अच्छा हां लड़ू बनते हैं हा वहीं वहि ने हां वों हा बुड़ा है पर हां मतलब यह तो कोई लेते भी नहीं है कोई कोई लेते हैं ये,data_q2_disfluency/clips/888331_seg85.wav
888331,85,925.37,940.01,filler,अच्छा,अच्छा हां लड़ू बनते हैं हा वहीं वहि ने हां वों हा बुड़ा है पर हां मतलब यह तो कोई लेते भी नहीं है कोई कोई लेते हैं ये,data_q2_disfluency/clips/888331_seg85.wav
888331,85,925.37,940.01,filler,ये,अच्छा हां लड़ू बनते हैं हा वहीं वहि ने हां वों हा बुड़ा है पर हां मतलब यह तो कोई लेते भी नहीं है कोई कोई लेते हैं ये,data_q2_disfluency/clips/888331_seg85.wav
888331,85,925.37,940.01,repetition,कोई (x2),अच्छा हां लड़ू बनते हैं हा वहीं वहि ने हां वों हा बुड़ा है पर हां मतलब यह तो कोई लेते भी नहीं है कोई कोई लेते हैं ये,data_q2_disfluency/clips/888331_seg85.wav
888331,87,952.4,954.89,filler,हां,हां हम्म,data_q2_disfluency/clips/888331_seg87.wav
888331,87,952.4,954.89,filler,हम्म,हां हम्म,data_q2_disfluency/clips/888331_seg87.wav
888331,88,960.86,962.18,filler,हां,बिल्कुल बिल्कुल हां,data_q2_disfluency/clips/888331_seg88.wav
888331,88,960.86,962.18,repetition,बिल्कुल (x2),बिल्कुल बिल्कुल हां,data_q2_disfluency/clips/888331_seg88.wav
888331,89,969.38,976.01,filler,हाँ,हाँ हाँ अच्छा आप अभी जॉब करते हो,data_q2_disfluency/clips/888331_seg89.wav
888331,89,969.38,976.01,filler,हाँ,हाँ हाँ अच्छा आप अभी जॉब करते हो,data_q2_disfluency/clips/888331_seg89.wav
888331,89,969.38,976.01,repetition,हाँ (x2),हाँ हाँ अच्छा आप अभी जॉब करते हो,data_q2_disfluency/clips/888331_seg89.wav
888331,90,987.53,988.58,filler,अच्छा,अच्छा अच्छा,data_q2_disfluency/clips/888331_seg90.wav
888331,90,987.53,988.58,filler,अच्छा,अच्छा अच्छा,data_q2_disfluency/clips/888331_seg90.wav
888331,90,987.53,988.58,repetition,अच्छा (x2),अच्छा अच्छा,data_q2_disfluency/clips/888331_seg90.wav
888331,91,991.28,1004.51,filler,हम्म,हम्म अच्छी बात है आप अपने इंस्पिरेशन को मान कर चलो आह लाइफ में शायद कुछ प्रोग्रेस होगा बिल्कुल हां,data_q2_disfluency/clips/888331_seg91.wav
888331,91,991.28,1004.51,filler,हां,हम्म अच्छी बात है आप अपने इंस्पिरेशन को मान कर चलो आह लाइफ में शायद कुछ प्रोग्रेस होगा बिल्कुल हां,data_q2_disfluency/clips/888331_seg91.wav
888331,92,1005.05,1013.84,filler,हां,हां होती होती है बिल्कुल उनके साथ ही हमें चलना पड़ेगा क्योंकि लाइफ पर प्रॉब्लम होगी और उनको हम लोगों को सामना भी करना पड़ेगा,data_q2_disfluency/clips/888331_seg92.wav
888331,92,1005.05,1013.84,repetition,होती (x2),हां होती होती है बिल्कुल उनके साथ ही हमें चलना पड़ेगा क्योंकि लाइफ पर प्रॉब्लम होगी और उनको हम लोगों को सामना भी करना पड़ेगा,data_q2_disfluency/clips/888331_seg92.wav
888331,94,1025.12,1025.66,filler,हां,हां।,data_q2_disfluency/clips/888331_seg94.wav
888331,94,1025.12,1025.66,hesitation,हां।,हां।,data_q2_disfluency/clips/888331_seg94.wav
888331,95,1028.27,1030.64,filler,ओके,ओके धन्यवा,data_q2_disfluency/clips/888331_seg95.wav
977253,1,12.33,15.84,repetition,जी (x3),जी जी जी,data_q2_disfluency/clips/977253_seg1.wav
977253,1,12.33,15.84,hesitation,जी जी जी,जी जी जी,data_q2_disfluency/clips/977253_seg1.wav
977253,2,38.04,42.96,filler,अच्छा,अच्छा जी जी जी,data_q2_disfluency/clips/977253_seg2.wav
977253,2,38.04,42.96,repetition,जी (x3),अच्छा जी जी जी,data_q2_disfluency/clips/977253_seg2.wav
977253,3,50.52,52.86,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg3.wav
977253,4,55.65,60.87,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg4.wav
977253,5,64.35,68.97,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg5.wav
977253,6,73.98,87.63,repetition,जी (x3),"जी जी जी सर जी आह,",data_q2_disfluency/clips/977253_seg6.wav
977253,7,92.46,96.42,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg7.wav
977253,8,102.27,102.75,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg8.wav
977253,9,110.67,116.31,hesitation,जी।,जी।,data_q2_disfluency/clips/977253_seg9.wav
977253,11,125.82,126.33,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg11.wav
977253,12,131.28,133.29,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg12.wav
977253,13,137.4,141.84,repetition,जी (x3),जी जी जी सर,data_q2_disfluency/clips/977253_seg13.wav
977253,14,145.23,147.18,filler,अच्छा,अच्छा,data_q2_disfluency/clips/977253_seg14.wav
977253,15,158.43,172.74,filler,हूं,जी जी जी जी ज़ी हूं हूं,data_q2_disfluency/clips/977253_seg15.wav
977253,15,158.43,172.74,filler,हूं,जी जी जी जी ज़ी हूं हूं,data_q2_disfluency/clips/977253_seg15.wav
977253,15,158.43,172.74,repetition,जी (x4),जी जी जी जी ज़ी हूं हूं,data_q2_disfluency/clips/977253_seg15.wav
977253,15,158.43,172.74,repetition,हूं (x2),जी जी जी जी ज़ी हूं हूं,data_q2_disfluency/clips/977253_seg15.wav
977253,16,180.18,191.61,filler,आ,"जी सर, आपने बहुत ही वही वही मैं कहना चाह रही थी, कि आपने बहुत ही, अच्छा सुन्दर विचार मेरे सामने रखा। और आपने कहा की, आ",data_q2_disfluency/clips/977253_seg16.wav
977253,16,180.18,191.61,repetition,वही (x2),"जी सर, आपने बहुत ही वही वही मैं कहना चाह रही थी, कि आपने बहुत ही, अच्छा सुन्दर विचार मेरे सामने रखा। और आपने कहा की, आ",data_q2_disfluency/clips/977253_seg16.wav
977253,17,191.76,206.34,filler,हूं,आपका ब्रो है आपने बहुत सारी चीज़े भी मुझसे शेयर की जो मतलब काफी ज्यादा मुझे अच्छी लगी और मैं अपने आपको भी काफी ज्यादा उससे रिलेट रिलेट कर पा रही हूं और जैसे कि आपने ये बताया कि कभी कुछ झगड़ा कुछ भी हो तो फिर,data_q2_disfluency/clips/977253_seg17.wav
977253,17,191.76,206.34,repetition,रिलेट (x2),आपका ब्रो है आपने बहुत सारी चीज़े भी मुझसे शेयर की जो मतलब काफी ज्यादा मुझे अच्छी लगी और मैं अपने आपको भी काफी ज्यादा उससे रिलेट रिलेट कर पा रही हूं और जैसे कि आपने ये बताया कि कभी कुछ झगड़ा कुछ भी हो तो फिर,data_q2_disfluency/clips/977253_seg17.wav
977253,18,206.34,219.99,filler,हूं,मैं नहीं चाहता की चाहे मैं सही ही क्यों न हूं मैं नहीं चाहता कि का लगड़ वो ओ किसी को क्या कहते है सफाई दूं या फिर लड़ाई झगड़ा में योगदान दूं चीजें को सॉल्व करने में अ ज्यादा अ मैं मतलब बिलीव करता,data_q2_disfluency/clips/977253_seg18.wav
977253,18,206.34,219.99,filler,अ,मैं नहीं चाहता की चाहे मैं सही ही क्यों न हूं मैं नहीं चाहता कि का लगड़ वो ओ किसी को क्या कहते है सफाई दूं या फिर लड़ाई झगड़ा में योगदान दूं चीजें को सॉल्व करने में अ ज्यादा अ मैं मतलब बिलीव करता,data_q2_disfluency/clips/977253_seg18.wav
977253,18,206.34,219.99,filler,अ,मैं नहीं चाहता की चाहे मैं सही ही क्यों न हूं मैं नहीं चाहता कि का लगड़ वो ओ किसी को क्या कहते है सफाई दूं या फिर लड़ाई झगड़ा में योगदान दूं चीजें को सॉल्व करने में अ ज्यादा अ मैं मतलब बिलीव करता,data_q2_disfluency/clips/977253_seg18.wav
977253,20,233.49,248.37,filler,अ,सही लगा की रहना चाहिए आज कल लोग खुद को ज्यादा सही साबित करने के चक्कर में गलत ही साबित हो जाते है और कहीं ऐसी गलत चीज कर जाते है जो कि जो कि सही नहीं है जी और अगर मैं बताऊं कि अ इस बारे में।,data_q2_disfluency/clips/977253_seg20.wav
977253,21,249.0,262.71,filler,मतलब,कि कब रोए थे तो एग्जैक्ट तो मुझे याद नहीं है कब रोती हू कब नहीं ऐसे मुझे ध्यान रहता नहीं है और थोड़ा मेरा नेचर अलग तरीके का है जैसे ऐसे कि मैं थोड़ा मतलब,data_q2_disfluency/clips/977253_seg21.wav
977253,22,262.86,277.86,filler,अ,कहते नहीं कि लड़के लोग रोते नहीं है और लड़कियां लोग जल्दीजल्दी रो जाती हैं इस तरीके का मतलब चीजें सुनने को मिलती है तो मेरा थोड़ा व्यक्तित्व थोड़ा उल्टा है मुझे तो अ जल्दी जल्दी रोना नहीं आता जल्दी में रो भी नहीं पाती हूं,data_q2_disfluency/clips/977253_seg22.wav
977253,22,262.86,277.86,filler,हूं,कहते नहीं कि लड़के लोग रोते नहीं है और लड़कियां लोग जल्दीजल्दी रो जाती हैं इस तरीके का मतलब चीजें सुनने को मिलती है तो मेरा थोड़ा व्यक्तित्व थोड़ा उल्टा है मुझे तो अ जल्दी जल्दी रोना नहीं आता जल्दी में रो भी नहीं पाती हूं,data_q2_disfluency/clips/977253_seg22.wav
977253,22,262.86,277.86,repetition,जल्दी (x2),कहते नहीं कि लड़के लोग रोते नहीं है और लड़कियां लोग जल्दीजल्दी रो जाती हैं इस तरीके का मतलब चीजें सुनने को मिलती है तो मेरा थोड़ा व्यक्तित्व थोड़ा उल्टा है मुझे तो अ जल्दी जल्दी रोना नहीं आता जल्दी में रो भी नहीं पाती हूं,data_q2_disfluency/clips/977253_seg22.wav
977253,23,278.13,290.1,filler,हूं,कोई भी बात हो कोई भी चीज हो तो मैं जल्दी उस चीज़ पे रिएक्ट भी नहीं कर पाती हूं बहुत ज्यादा मतलब उस पे सोचूंगी थिंकिंग करूंगी तो ही वो चीज होगी वो काफी ज्यादा अ प्रॉब्लम मतलब,data_q2_disfluency/clips/977253_seg23.wav
977253,23,278.13,290.1,filler,अ,कोई भी बात हो कोई भी चीज हो तो मैं जल्दी उस चीज़ पे रिएक्ट भी नहीं कर पाती हूं बहुत ज्यादा मतलब उस पे सोचूंगी थिंकिंग करूंगी तो ही वो चीज होगी वो काफी ज्यादा अ प्रॉब्लम मतलब,data_q2_disfluency/clips/977253_seg23.wav
977253,24,290.13,303.93,filler,आ,जो मैं नहीं सेहन कर पा रही उस पे ही मुझे रोना आ जाएगा ऐसे न जल्दी मुझे रोना भी नहीं आता है और इसी वजहें से बहुत ही कम दिन ऐसे आते हैं जिसमें मतलब मुझे ऐसा रोना वगैरा कुछ आए क्योंकि मेरा व्यक्तित्व कुछ इस तरीके का है,data_q2_disfluency/clips/977253_seg24.wav
977253,25,304.35,317.61,filler,अ,अगर ऐसा कहेंगे थोड़ा मतलब कि अंदर से थोड़ा कठोर टाईप की जल्दी नहीं रो सकते जी जल्दी रो नहीं सकते ऐसा और अ थोड़ा सा मैं अगर रोती भी हू कभी मैं दूसरे के सामने नहीं रो सकती,data_q2_disfluency/clips/977253_seg25.wav
977253,26,317.91,329.58,filler,अ,"अ चाहे मैं कितनी भी बड़ी प्रॉब्लम में हू, चाहे कुछ हू चाहे मेरे मेरे दोस्त हो, चाहे मेरे फैमिली मेंबर हो, कोई भी हो, मैं किसी के साथ अपने जो मतलब खुशियां शेयर कर लेती हू।",data_q2_disfluency/clips/977253_seg26.wav
977253,26,317.91,329.58,repetition,मेरे (x2),"अ चाहे मैं कितनी भी बड़ी प्रॉब्लम में हू, चाहे कुछ हू चाहे मेरे मेरे दोस्त हो, चाहे मेरे फैमिली मेंबर हो, कोई भी हो, मैं किसी के साथ अपने जो मतलब खुशियां शेयर कर लेती हू।",data_q2_disfluency/clips/977253_seg26.wav
977253,27,329.85,344.01,filler,हूँ,"लेकिन दर्द शेयर करने में मुझे काफी ज्यादा अनकंफर्टेबल हो जाती हूँ मैं, और मैं जैसे की जी जी वही",data_q2_disfluency/clips/977253_seg27.wav
977253,27,329.85,344.01,repetition,जी (x2),"लेकिन दर्द शेयर करने में मुझे काफी ज्यादा अनकंफर्टेबल हो जाती हूँ मैं, और मैं जैसे की जी जी वही",data_q2_disfluency/clips/977253_seg27.wav
977253,28,346.83,349.14,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg28.wav
977253,29,356.22,356.97,repetition,जी (x2),जी जी,data_q2_disfluency/clips/977253_seg29.wav
977253,29,356.22,356.97,hesitation,जी जी,जी जी,data_q2_disfluency/clips/977253_seg29.wav
977253,30,362.7,369.21,repetition,जी (x2),जी जी वो ही,data_q2_disfluency/clips/977253_seg30.wav
977253,31,372.0,386.37,filler,हूँ,जी जी वही सेम मतलब मेरा भी कहना है कि मेरा भी थोड़ा इस तरीके का है कि जल्दी मुझे लोगों पे विश्वास नहीं होता कि अगर मैं उसे कोई प्रॉब्लम अगर बता रही हूँ तो उसका बाद में गलत फायदा ना उठाए नहीं उठाएगा,data_q2_disfluency/clips/977253_seg31.wav
977253,31,372.0,386.37,repetition,जी (x2),जी जी वही सेम मतलब मेरा भी कहना है कि मेरा भी थोड़ा इस तरीके का है कि जल्दी मुझे लोगों पे विश्वास नहीं होता कि अगर मैं उसे कोई प्रॉब्लम अगर बता रही हूँ तो उसका बाद में गलत फायदा ना उठाए नहीं उठाएगा,data_q2_disfluency/clips/977253_seg31.wav
977253,33,401.04,415.08,filler,हूँ,अकेले ही रो सकती हूँ और सामने बाले को पता भी नहीं चलेगा कि मैं रो रही हूँ अगर उसके सामने भी हूँ मैं तो भी इस तरीके का थोड़ा मतलब मेरा नेचर कह सकते आप और बाकी रही बात आपको ऐसा क्यों महसूस हुआ,data_q2_disfluency/clips/977253_seg33.wav
977253,33,401.04,415.08,filler,हूँ,अकेले ही रो सकती हूँ और सामने बाले को पता भी नहीं चलेगा कि मैं रो रही हूँ अगर उसके सामने भी हूँ मैं तो भी इस तरीके का थोड़ा मतलब मेरा नेचर कह सकते आप और बाकी रही बात आपको ऐसा क्यों महसूस हुआ,data_q2_disfluency/clips/977253_seg33.wav
977253,33,401.04,415.08,filler,हूँ,अकेले ही रो सकती हूँ और सामने बाले को पता भी नहीं चलेगा कि मैं रो रही हूँ अगर उसके सामने भी हूँ मैं तो भी इस तरीके का थोड़ा मतलब मेरा नेचर कह सकते आप और बाकी रही बात आपको ऐसा क्यों महसूस हुआ,data_q2_disfluency/clips/977253_seg33.wav
977253,35,430.59,445.11,filler,हूं,मान लीजिए कि मैं सामने वाले को बहुत ज़्यादा उसको हर चीज़ के लिए उस पे बिलीव करती हूं और वो इंसान मुझे आ मुझे मेरे सामने तो सही बनता हैं मगर मेरे पीठ पीछे मेरे बारे में बहुत ग़लत सलत कहता हैं तो मुझे बहुत उस समय,data_q2_disfluency/clips/977253_seg35.wav
977253,35,430.59,445.11,filler,आ,मान लीजिए कि मैं सामने वाले को बहुत ज़्यादा उसको हर चीज़ के लिए उस पे बिलीव करती हूं और वो इंसान मुझे आ मुझे मेरे सामने तो सही बनता हैं मगर मेरे पीठ पीछे मेरे बारे में बहुत ग़लत सलत कहता हैं तो मुझे बहुत उस समय,data_q2_disfluency/clips/977253_seg35.wav
977253,37,460.26,475.17,filler,अ,क्योंकि मैंने अ मेने जैसे कि आपको बताया कि मुझे दूसरों की बाते बहुत कम हर्ट करती है जल्दी नहीं हर्ट कर सकती अगर कोई मुझे अगर अ तकलीफ भी पहुंचाना चाह रहा है तो वो जल्दी तकलीफ नहीं पहुंचा सकता जब तक मैं खुद उसके बारे में नहीं सोचती,data_q2_disfluency/clips/977253_seg37.wav
977253,37,460.26,475.17,filler,अ,क्योंकि मैंने अ मेने जैसे कि आपको बताया कि मुझे दूसरों की बाते बहुत कम हर्ट करती है जल्दी नहीं हर्ट कर सकती अगर कोई मुझे अगर अ तकलीफ भी पहुंचाना चाह रहा है तो वो जल्दी तकलीफ नहीं पहुंचा सकता जब तक मैं खुद उसके बारे में नहीं सोचती,data_q2_disfluency/clips/977253_seg37.wav
977253,38,475.17,488.43,filler,अ,क्यों इसीलिए मैं लोगों को इतना इंपॉर्टेंस नहीं देती कि वो मुझे इस तरीके की तकलीफ कभी पहुंचा सके इसीलिए अ मैंने गहराई से इन सभी चीजों के बारे में ज्यादा महसूस नहीं किया है हा,data_q2_disfluency/clips/977253_seg38.wav
977253,38,475.17,488.43,filler,हा,क्यों इसीलिए मैं लोगों को इतना इंपॉर्टेंस नहीं देती कि वो मुझे इस तरीके की तकलीफ कभी पहुंचा सके इसीलिए अ मैंने गहराई से इन सभी चीजों के बारे में ज्यादा महसूस नहीं किया है हा,data_q2_disfluency/clips/977253_seg38.wav
977253,42,536.52,539.1,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg42.wav
977253,43,544.35,550.05,repetition,जी (x4),जी जी जी जी,data_q2_disfluency/clips/977253_seg43.wav
977253,44,555.72,556.47,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg44.wav
977253,45,562.08,564.78,repetition,जी (x3),जी जी जी,data_q2_disfluency/clips/977253_seg45.wav
977253,45,562.08,564.78,hesitation,जी जी जी,जी जी जी,data_q2_disfluency/clips/977253_seg45.wav
977253,46,572.82,573.66,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg46.wav
977253,47,576.84,577.74,repetition,जी (x3),जी जी जी,data_q2_disfluency/clips/977253_seg47.wav
977253,47,576.84,577.74,hesitation,जी जी जी,जी जी जी,data_q2_disfluency/clips/977253_seg47.wav
977253,48,587.85,590.94,repetition,जी (x3),जी जी जी,data_q2_disfluency/clips/977253_seg48.wav
977253,48,587.85,590.94,hesitation,जी जी जी,जी जी जी,data_q2_disfluency/clips/977253_seg48.wav
977253,49,594.27,596.07,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg49.wav
977253,50,599.37,606.45,repetition,जी (x2),का जी जी सही,data_q2_disfluency/clips/977253_seg50.wav
977253,52,613.35,613.8,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg52.wav
977253,54,627.75,632.01,repetition,जी (x2),जी जी,data_q2_disfluency/clips/977253_seg54.wav
977253,54,627.75,632.01,hesitation,जी जी,जी जी,data_q2_disfluency/clips/977253_seg54.wav
977253,57,653.25,659.61,filler,आ,जी जी सर आ,data_q2_disfluency/clips/977253_seg57.wav
977253,57,653.25,659.61,repetition,जी (x2),जी जी सर आ,data_q2_disfluency/clips/977253_seg57.wav
977253,58,662.64,675.06,filler,हूं,जी सर आप एकदम सही कह रहे हैं कि जैसे कि मैं अपने ही बारे में बताया कि मेरा नेचर कि मैं जल्दी नहीं रो पाती हूं या फिर मैं अब अब किसी को जल्दी कोई बात शेयर नहीं करती हूं।,data_q2_disfluency/clips/977253_seg58.wav
977253,58,662.64,675.06,filler,हूं,जी सर आप एकदम सही कह रहे हैं कि जैसे कि मैं अपने ही बारे में बताया कि मेरा नेचर कि मैं जल्दी नहीं रो पाती हूं या फिर मैं अब अब किसी को जल्दी कोई बात शेयर नहीं करती हूं।,data_q2_disfluency/clips/977253_seg58.wav
977253,58,662.64,675.06,repetition,अब (x2),जी सर आप एकदम सही कह रहे हैं कि जैसे कि मैं अपने ही बारे में बताया कि मेरा नेचर कि मैं जल्दी नहीं रो पाती हूं या फिर मैं अब अब किसी को जल्दी कोई बात शेयर नहीं करती हूं।,data_q2_disfluency/clips/977253_seg58.wav
977253,59,675.3,689.61,filler,हूँ,तो मैं मानती हूँ कि ये नेचर अच्छा भी कह सकते हैं लेकिन बहुत हद तक बुरा भी कह सकते हैं इसलिए क्योंकि ये चीज़ आपको बाद में काफी ज़्यादा हर्ट करेंगी अगर आप आह ऐसी तरीके का बिहेवियर रखते हैं कि आप अपने आह दिल का मतलब कोई भी,data_q2_disfluency/clips/977253_seg59.wav
977253,59,675.3,689.61,filler,तो,तो मैं मानती हूँ कि ये नेचर अच्छा भी कह सकते हैं लेकिन बहुत हद तक बुरा भी कह सकते हैं इसलिए क्योंकि ये चीज़ आपको बाद में काफी ज़्यादा हर्ट करेंगी अगर आप आह ऐसी तरीके का बिहेवियर रखते हैं कि आप अपने आह दिल का मतलब कोई भी,data_q2_disfluency/clips/977253_seg59.wav
977253,62,716.94,731.55,filler,तो,"तो इसके कारण बाद में प्रॉब्लम आप ही को होगी, कि आप किसी चीज को इतना ज्यादा सोचोगे, कोई आपको उस प्रॉब्लम को सॉल्व करने के लिए नहीं मिलेगा, तो आप उसी में ज्यादा तर फंसते चले जाओगे, और फिर क्या होगा,",data_q2_disfluency/clips/977253_seg62.wav
977253,62,716.94,731.55,filler,तो,"तो इसके कारण बाद में प्रॉब्लम आप ही को होगी, कि आप किसी चीज को इतना ज्यादा सोचोगे, कोई आपको उस प्रॉब्लम को सॉल्व करने के लिए नहीं मिलेगा, तो आप उसी में ज्यादा तर फंसते चले जाओगे, और फिर क्या होगा,",data_q2_disfluency/clips/977253_seg62.wav
977253,64,744.9,758.16,repetition,कभी (x2),या कभी कभी मतलब रोने में भी प्रोबलम जल्दी रोना नहीं आना किसी किसी चीज को मै इतना सोचने लग जाती हु कि कि मुझे लगता है कि क्या करू में सर में दर्द हो रहा है सर फट,data_q2_disfluency/clips/977253_seg64.wav
977253,64,744.9,758.16,repetition,किसी (x2),या कभी कभी मतलब रोने में भी प्रोबलम जल्दी रोना नहीं आना किसी किसी चीज को मै इतना सोचने लग जाती हु कि कि मुझे लगता है कि क्या करू में सर में दर्द हो रहा है सर फट,data_q2_disfluency/clips/977253_seg64.wav
977253,64,744.9,758.16,repetition,कि (x2),या कभी कभी मतलब रोने में भी प्रोबलम जल्दी रोना नहीं आना किसी किसी चीज को मै इतना सोचने लग जाती हु कि कि मुझे लगता है कि क्या करू में सर में दर्द हो रहा है सर फट,data_q2_disfluency/clips/977253_seg64.wav
977253,65,758.16,772.71,filler,आ,"मेरको आ रहा है और फिर भी मैं किसी को कॉल करके या कुछ भी कुछ बताती नहीं हूं तो फिर उसका, अ अ उसका, मतलब सिर्फ , शारीरिक, मानसिक रूप से नही बल्कि शारीरिक रूप से भी मतलब मुझे बहुत सारे कष्टों का सामना करना पड़ता है, इस इस सारी, मतलब मेरी,",data_q2_disfluency/clips/977253_seg65.wav
977253,65,758.16,772.71,filler,हूं,"मेरको आ रहा है और फिर भी मैं किसी को कॉल करके या कुछ भी कुछ बताती नहीं हूं तो फिर उसका, अ अ उसका, मतलब सिर्फ , शारीरिक, मानसिक रूप से नही बल्कि शारीरिक रूप से भी मतलब मुझे बहुत सारे कष्टों का सामना करना पड़ता है, इस इस सारी, मतलब मेरी,",data_q2_disfluency/clips/977253_seg65.wav
977253,65,758.16,772.71,filler,अ,"मेरको आ रहा है और फिर भी मैं किसी को कॉल करके या कुछ भी कुछ बताती नहीं हूं तो फिर उसका, अ अ उसका, मतलब सिर्फ , शारीरिक, मानसिक रूप से नही बल्कि शारीरिक रूप से भी मतलब मुझे बहुत सारे कष्टों का सामना करना पड़ता है, इस इस सारी, मतलब मेरी,",data_q2_disfluency/clips/977253_seg65.wav
977253,65,758.16,772.71,filler,अ,"मेरको आ रहा है और फिर भी मैं किसी को कॉल करके या कुछ भी कुछ बताती नहीं हूं तो फिर उसका, अ अ उसका, मतलब सिर्फ , शारीरिक, मानसिक रूप से नही बल्कि शारीरिक रूप से भी मतलब मुझे बहुत सारे कष्टों का सामना करना पड़ता है, इस इस सारी, मतलब मेरी,",data_q2_disfluency/clips/977253_seg65.wav
977253,65,758.16,772.71,repetition,अ (x2),"मेरको आ रहा है और फिर भी मैं किसी को कॉल करके या कुछ भी कुछ बताती नहीं हूं तो फिर उसका, अ अ उसका, मतलब सिर्फ , शारीरिक, मानसिक रूप से नही बल्कि शारीरिक रूप से भी मतलब मुझे बहुत सारे कष्टों का सामना करना पड़ता है, इस इस सारी, मतलब मेरी,",data_q2_disfluency/clips/977253_seg65.wav
977253,65,758.16,772.71,repetition,इस (x2),"मेरको आ रहा है और फिर भी मैं किसी को कॉल करके या कुछ भी कुछ बताती नहीं हूं तो फिर उसका, अ अ उसका, मतलब सिर्फ , शारीरिक, मानसिक रूप से नही बल्कि शारीरिक रूप से भी मतलब मुझे बहुत सारे कष्टों का सामना करना पड़ता है, इस इस सारी, मतलब मेरी,",data_q2_disfluency/clips/977253_seg65.wav
977253,66,772.74,782.58,filler,हूं,बिहेवियर के कारण जो कि मैं चाहती हूं धीरे धीरे मैं कुछ इसमें चेंज ला सकूं तो फिर सही रहेगा जी,data_q2_disfluency/clips/977253_seg66.wav
977253,66,772.74,782.58,repetition,धीरे (x2),बिहेवियर के कारण जो कि मैं चाहती हूं धीरे धीरे मैं कुछ इसमें चेंज ला सकूं तो फिर सही रहेगा जी,data_q2_disfluency/clips/977253_seg66.wav
977253,67,785.01,785.94,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg67.wav
977253,68,789.87,790.29,hesitation,जी।,जी।,data_q2_disfluency/clips/977253_seg68.wav
977253,69,803.22,803.67,hesitation,जी,जी,data_q2_disfluency/clips/977253_seg69.wav
977253,70,810.54,814.17,repetition,जी (x2),जी जी सही कहा रहे हैं,data_q2_disfluency/clips/977253_seg70.wav
